,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,SchemeType,RightToReply,Distance,NewRatingPending,links,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,geocode.longitude,geocode.latitude,meta.dataSource,meta.extractDate,meta.itemCount,meta.returncode,meta.totalCount,meta.totalPages,meta.pageSize,meta.pageNumber
2069,1055187,0,246675,Tim Hortons,Restaurant/Cafe/Canteen,1,Lesley Building,,Fountain Street,Belfast,BT1 6GA,,5,fhrs_5_en-gb,2018-07-17T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1055187'}]",5.0,5.0,0.0,-5.93215799331665,54.5973663330078,,0001-01-01T00:00:00,0,,0,0,0,0
2070,1094724,0,249812,Tim Hortons,Restaurant/Cafe/Canteen,1,Unit 2 Connswater Retail Park,,3 Connswater Link,Belfast,BT5 5DL,,5,fhrs_5_en-gb,2019-01-15T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1094724'}]",0.0,0.0,0.0,-5.8923067,54.5956816,,0001-01-01T00:00:00,0,,0,0,0,0
2071,1452436,0,262251,Tim Hortons Cafe and Bake,Restaurant/Cafe/Canteen,1,Office Unit 1 Boucher Plaza Tim Hortons,,4-6 Boucher Road,Belfast,BT12 6HR,,5,fhrs_5_en-gb,2022-01-20T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1452436'}]",5.0,5.0,0.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
2072,133661,0,6658,Times Bar,Pub/bar/nightclub,7843,,,24-28 York Road,Belfast,BT15 3DT,,5,fhrs_5_en-gb,2017-06-02T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/133661'}]",5.0,5.0,5.0,-5.925341,54.614861,,0001-01-01T00:00:00,0,,0,0,0,0
2073,813447,0,228719,Tiny Steps Programme for two year olds,Caring Premises,5,,,Legmail Street,Belfast,BT14 8AW,,5,fhrs_5_en-gb,2015-11-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/813447'}]",5.0,5.0,5.0,-5.974997,54.623411,,0001-01-01T00:00:00,0,,0,0,0,0
2074,1048594,0,246112,Tiny Tums Organic,Other catering premises,7841,,,,,BT17,,5,fhrs_5_en-gb,2018-04-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1048594'}]",0.0,5.0,0.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
2075,979152,0,240508,Titanic Belfast Ltd,Restaurant/Cafe/Canteen,1,Titanic Belfast,,1 Olympic Way,Belfast,BT3 9EP,,5,fhrs_5_en-gb,2021-07-30T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/979152'}]",0.0,0.0,0.0,-5.90991306304932,54.608081817627,,0001-01-01T00:00:00,0,,0,0,0,0
2076,1131540,0,251603,Titanic Exhibition Centre Galley Cafe,Restaurant/Cafe/Canteen,1,,,17 Queens Road,Belfast,BT3 9DT,,5,fhrs_5_en-gb,2019-05-02T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1131540'}]",0.0,0.0,0.0,-5.90272283554077,54.6100311279297,,0001-01-01T00:00:00,0,,0,0,0,0
2077,1224795,0,255462,Titanic Guesthouse,Hotel/bed & breakfast/guest house,7842,,,147-151 Templemore Avenue,Belfast,BT5 4FQ,,5,fhrs_5_en-gb,2020-02-25T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1224795'}]",5.0,5.0,5.0,-5.9020368,54.5963449,,0001-01-01T00:00:00,0,,0,0,0,0
2078,1002866,0,242167,Titanic Hotel Belfast,Restaurant/Cafe/Canteen,1,Harland & Wolff,,8 Queens Road,Belfast,BT3 9DT,,5,fhrs_5_en-gb,2019-12-10T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1002866'}]",5.0,5.0,0.0,-5.90272283554077,54.6100311279297,,0001-01-01T00:00:00,0,,0,0,0,0
2079,1317060,0,258297,Titanic Treats,Manufacturers/packers,7839,,,,,BT4 ,,5,fhrs_5_en-gb,2021-03-09T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1317060'}]",5.0,0.0,0.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
2080,58646,0,130093,TK ONE,Restaurant/Cafe/Canteen,1,,,124-126 Andersonstown Road,Belfast,BT11 9BX,,5,fhrs_5_en-gb,2019-08-01T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58646'}]",5.0,5.0,0.0,-5.98636817932129,54.573787689209,,0001-01-01T00:00:00,0,,0,0,0,0
2081,149205,0,95450,TLC Day Care,Caring Premises,5,Bloomfield House,,395-405 Newtownards Road,Belfast,BT4 1AQ,,5,fhrs_5_en-gb,2021-11-30T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/149205'}]",0.0,0.0,0.0,-5.888606,54.597478,,0001-01-01T00:00:00,0,,0,0,0,0
2082,746542,0,220640,Toast,Restaurant/Cafe/Canteen,1,,Castlereagh,350 Cregagh Road,,BT6 9EY,,5,fhrs_5_en-gb,2021-09-30T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/746542'}]",5.0,5.0,5.0,-5.893879,54.571459,,0001-01-01T00:00:00,0,,0,0,0,0
2083,1375247,0,259722,Toast Office,Restaurant/Cafe/Canteen,1,Hildon House,,30-34 Hill Street,Belfast,BT1 2LB,,5,fhrs_5_en-gb,2021-05-20T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1375247'}]",5.0,5.0,0.0,-5.927294,54.602325,,0001-01-01T00:00:00,0,,0,0,0,0
2084,1027175,0,244345,Today's Local,Retailers - other,4613,,,9 Clonard Street,Belfast,BT13 2QW,,5,fhrs_5_en-gb,2018-01-09T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1027175'}]",5.0,0.0,5.0,-5.95558,54.598098,,0001-01-01T00:00:00,0,,0,0,0,0
2085,805302,0,227889,Today's Local,Retailers - other,4613,,,1 Jasmine Way,Belfast,BT17 0BU,,5,fhrs_5_en-gb,2019-10-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/805302'}]",5.0,5.0,5.0,-6.023653,54.554331,,0001-01-01T00:00:00,0,,0,0,0,0
2086,642695,0,202177,Today's Local (Siopa Baiseid),Retailers - other,4613,,,24-26 North Queen Street,Belfast,BT15 1ES,,5,fhrs_5_en-gb,2019-07-26T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/642695'}]",5.0,0.0,5.0,-5.929825,54.608568,,0001-01-01T00:00:00,0,,0,0,0,0
2087,1224804,0,255516,Todays Local,Retailers - other,4613,,,26a Beechfield Street,Belfast,BT5 4EQ,,5,fhrs_5_en-gb,2020-02-20T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1224804'}]",5.0,0.0,5.0,-5.9069495,54.5974093,,0001-01-01T00:00:00,0,,0,0,0,0
2088,1131537,0,251580,Tom & Ollies (Market),Retailers - other,4613,St Georges Market,Pembroke Loop Road,Unit 56 Glenwood business centre,Springbank Industrial Estate,BT17 0YU,,5,fhrs_5_en-gb,2021-11-05T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1131537'}]",5.0,5.0,0.0,-6.03075122833252,54.5684013366699,,0001-01-01T00:00:00,0,,0,0,0,0
2089,1281947,0,257034,Tonka Bean Bakery,Manufacturers/packers,7839,Unit 1 Blackstaff Industrial Estate,,81 Springfield Road,Belfast,BT12 7AE,,5,fhrs_5_en-gb,2020-11-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1281947'}]",5.0,5.0,5.0,-5.95800018310547,54.5980224609375,,0001-01-01T00:00:00,0,,0,0,0,0
2090,1202457,0,254093,Tony Macaroni,Restaurant/Cafe/Canteen,1,Unit R4 Level 3,,1 Victoria Square,Belfast,BT1 4QG,,5,fhrs_5_en-gb,2020-10-01T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1202457'}]",5.0,5.0,0.0,-5.9252927,54.597905,,0001-01-01T00:00:00,0,,0,0,0,0
2091,1081038,0,248918,Top Blade,Restaurant/Cafe/Canteen,1,Unit 5,,9 Edward Street,Belfast,BT1 2LN,,5,fhrs_5_en-gb,2019-02-12T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1081038'}]",5.0,5.0,5.0,-5.92718982696533,54.6034545898438,,0001-01-01T00:00:00,0,,0,0,0,0
2092,658863,0,202649,Top Centra,Restaurant/Cafe/Canteen,1,,,1 Boucher Crescent,Belfast,BT12 6HU,,5,fhrs_5_en-gb,2019-02-27T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/658863'}]",0.0,0.0,0.0,-5.965722,54.580289,,0001-01-01T00:00:00,0,,0,0,0,0
2093,1112312,0,251127,Top Fish and Chip and Kebab,Takeaway/sandwich shop,7844,,,565 Ormeau Road,Belfast,BT7 3JB,,5,fhrs_5_en-gb,2019-08-08T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1112312'}]",5.0,5.0,5.0,-5.9142461,54.5697085,,0001-01-01T00:00:00,0,,0,0,0,0
2094,58639,0,130087,Topmark Food Cash and Carry,Distributors/Transporters,7,Unit 18 Linfield Industrial Estate,,Linfield Road,Belfast,BT12 5LA,,5,fhrs_5_en-gb,2019-09-24T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58639'}]",0.0,5.0,0.0,-5.941484,54.592225,,0001-01-01T00:00:00,0,,0,0,0,0
2095,748800,0,220893,Toutes Les Boules,Pub/bar/nightclub,7843,,,123 Milltown Road,Belfast,BT8 7XP,,5,fhrs_5_en-gb,2021-09-14T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/748800'}]",5.0,0.0,0.0,-5.945668,54.5503,,0001-01-01T00:00:00,0,,0,0,0,0
2096,57581,0,129351,Towell House Residential Home,Caring Premises,5,Towell House,,57 Kings Road,Belfast,BT5 7BS,,5,fhrs_5_en-gb,2021-06-16T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57581'}]",0.0,0.0,0.0,-5.85418,54.591472,,0001-01-01T00:00:00,0,,0,0,0,0
2097,74538,0,172056,Town & Country Catering 2,Mobile caterer,7846,Unit 1,,1 Merkland Place,Belfast,BT13 3BL,,5,fhrs_5_en-gb,2021-11-19T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/74538'}]",5.0,5.0,5.0,-5.96060800552368,54.6015434265137,,0001-01-01T00:00:00,0,,0,0,0,0
2098,1010108,0,242815,Town & Country Fish & Chips,Mobile caterer,7846,Unit 1,,1 Merkland Place,Belfast,BT13 3BL,,5,fhrs_5_en-gb,2021-11-19T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1010108'}]",5.0,5.0,5.0,-5.96060800552368,54.6015434265137,,0001-01-01T00:00:00,0,,0,0,0,0
2099,1051231,0,246377,Town & Country Southern Fried Chicken,Mobile caterer,7846,Unit 1,,1 Merkland Place,Belfast,BT13 3BL,,5,fhrs_5_en-gb,2021-10-05T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1051231'}]",0.0,0.0,0.0,-5.96060800552368,54.6015434265137,,0001-01-01T00:00:00,0,,0,0,0,0
2100,61176,0,134043,Town and Country Catering 1,Mobile caterer,7846,Unit 1,,1 Merkland Place,Belfast,BT13 3BL,,5,fhrs_5_en-gb,2020-01-21T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/61176'}]",0.0,0.0,0.0,-5.96060800552368,54.6015434265137,,0001-01-01T00:00:00,0,,0,0,0,0
2101,869914,0,232232,Town and Country Event Catering,Mobile caterer,7846,,,,,BT13,,5,fhrs_5_en-gb,2020-01-21T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/869914'}]",0.0,0.0,0.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
2102,964140,0,239620,Townsend Street Presbyterian Church Lunch Club,Caring Premises,5,Townsend Street Presbyterian,,32 Townsend Street,Belfast,BT13 2ES,,5,fhrs_5_en-gb,2019-11-06T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/964140'}]",5.0,5.0,5.0,-5.940005,54.601616,,0001-01-01T00:00:00,0,,0,0,0,0
2103,61370,0,134717,Treat Street,Restaurant/Cafe/Canteen,1,Unit 6 Library Court,,400 Upper Newtownards Road,Belfast,BT4 3GE,,5,fhrs_5_en-gb,2019-10-31T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/61370'}]",5.0,5.0,5.0,-5.865776,54.595191,,0001-01-01T00:00:00,0,,0,0,0,0
2104,1270671,0,256651,Treatmendous,Manufacturers/packers,7839,,,,,BT4 ,,5,fhrs_5_en-gb,2020-09-10T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1270671'}]",0.0,0.0,0.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
2105,1093607,0,249707,Tribal Burger,Restaurant/Cafe/Canteen,1,,,12 Callender Street,Belfast,BT1 5BN,,5,fhrs_5_en-gb,2021-07-22T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1093607'}]",5.0,5.0,5.0,-5.92886747228721,54.5977705537817,,0001-01-01T00:00:00,0,,0,0,0,0
2106,1011829,0,242898,Tribal Burger,Restaurant/Cafe/Canteen,1,,,86 Botanic Avenue,Belfast,BT7 1JR,,5,fhrs_5_en-gb,2020-01-13T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1011829'}]",0.0,0.0,0.0,-5.93236398696899,54.5871734619141,,0001-01-01T00:00:00,0,,0,0,0,0
2107,60222,0,131596,Truffles,Restaurant/Cafe/Canteen,1,,,63 Belmont Road,Belfast,BT4 2AA,,5,fhrs_5_en-gb,2020-02-17T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/60222'}]",5.0,5.0,5.0,-5.876468,54.600258,,0001-01-01T00:00:00,0,,0,0,0,0
2108,58202,0,129899,Truffles,Manufacturers/packers,7839,,,88 Sandy Row,Belfast,BT12 5EX,,5,fhrs_5_en-gb,2021-05-25T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58202'}]",0.0,5.0,0.0,-5.936719,54.591308,,0001-01-01T00:00:00,0,,0,0,0,0
2109,1272812,0,256663,Truffleupagus Vegan Yums,Mobile caterer,7846,,,,,BT6 ,,5,fhrs_5_en-gb,2021-04-08T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1272812'}]",0.0,0.0,5.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
2110,56936,0,128804,Tuckers,Retailers - other,4613,,,72 Ainsworth Avenue,Belfast,BT13 3EP,,5,fhrs_5_en-gb,2018-05-22T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/56936'}]",5.0,0.0,0.0,-5.961714,54.603556,,0001-01-01T00:00:00,0,,0,0,0,0
2111,57904,0,129621,Tudor Cafe,Restaurant/Cafe/Canteen,1,,,186 Shankill Road,Belfast,BT13 2BH,,5,fhrs_5_en-gb,2020-03-03T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57904'}]",0.0,5.0,0.0,-5.948681,54.603902,,0001-01-01T00:00:00,0,,0,0,0,0
2112,57997,0,129713,Tudor Lodge NS,School/college/university,7845,,,2-10 Tudor Place,Belfast,BT13 1LY,,5,fhrs_5_en-gb,2019-11-20T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57997'}]",0.0,0.0,5.0,-5.947528,54.608968,,0001-01-01T00:00:00,0,,0,0,0,0
2113,58220,0,129906,Tudordale Care Home,Caring Premises,5,,,294 Holywood Road,Belfast,BT4 1SG,,5,fhrs_5_en-gb,2021-07-07T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58220'}]",0.0,5.0,0.0,-5.870147,54.607496,,0001-01-01T00:00:00,0,,0,0,0,0
2114,57798,0,129537,Tung Sun,Takeaway/sandwich shop,7844,,,287 Ormeau Road,Belfast,BT7 3GG,,5,fhrs_5_en-gb,2019-06-17T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57798'}]",5.0,5.0,5.0,-5.920963,54.580472,,0001-01-01T00:00:00,0,,0,0,0,0
2115,1155078,0,252363,Turkey Street Food,Takeaway/sandwich shop,7844,,,2 Ventry Street,Belfast,BT2 7JP,,5,fhrs_5_en-gb,2019-08-07T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1155078'}]",5.0,5.0,5.0,-5.933218,54.591697,,0001-01-01T00:00:00,0,,0,0,0,0
2116,1230507,0,254543,Turkish Kebab & Pizza House,Takeaway/sandwich shop,7844,,,64 Woodvale Road,Belfast,BT13 3BU,,5,fhrs_5_en-gb,2021-02-26T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1230507'}]",5.0,5.0,5.0,-5.96462202072144,54.6098480224609,,0001-01-01T00:00:00,0,,0,0,0,0
2117,1286609,0,257305,Turkish Kebab and Pizza House,Takeaway/sandwich shop,7844,,,47 Cregagh Road,Belfast,BT6 8PX,,5,fhrs_5_en-gb,2021-02-08T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1286609'}]",5.0,5.0,5.0,-5.899711,54.585272,,0001-01-01T00:00:00,0,,0,0,0,0
2118,1229113,0,255795,Two Sisters,Retailers - other,4613,,,173 Ardenlee Avenue,Belfast,BT6 0AE,,5,fhrs_5_en-gb,2020-03-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1229113'}]",0.0,0.0,0.0,-5.898486,54.5823653,,0001-01-01T00:00:00,0,,0,0,0,0
2119,58613,0,130070,Ulster Bank HQ (Staff Canteen),Restaurant/Cafe/Canteen,1,,,11-16 Donegall Square East,Belfast,BT1 5UB,,5,fhrs_5_en-gb,2019-10-04T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58613'}]",0.0,5.0,0.0,-5.928349,54.596476,,0001-01-01T00:00:00,0,,0,0,0,0
